Long,Lat
-1885.209205774109705,-251.228275157867074
-1944.030315435251396,-391.002676990273244
-1780.4252514820339,-365.947936043177037
-1038.591715615157455,-793.440445076942524
-1001.287763381986224,-700.797272608573167
-1326.412072683506722,488.180965773040498
-1599.699252960359445,377.679927588900227
-903.064879225079949,196.2778686373033
-1760.492576943916902,-710.03634447005345
-957.469049784709114,-853.698287992534347
-1744.056756753240961,259.40823130274066
-1059.441122875413384,509.286796383910769
-1377.828515990477626,-812.190425396215915
-1115.54759589869127,232.440850243434852
-1682.299466627710217,-901.312712804196281
-1727.951869000640727,-702.047766692783512
-1680.071999266418743,518.472160516152144
-1039.124722714586824,383.841715553452104
-1667.272795429958478,-706.435869705082268
-1975.524086412089673,-216.485674800634683
-994.928765117603461,287.983268389563136
-1586.493336048473111,-900.769443524657618
-1003.2192944110177,-695.429766141974369
-1134.739676982831043,-775.670673147355615
-1002.934251709533783,428.03414095060225
-1104.202662087352564,-781.158564917116678
-1745.152104699016036,-475.614826366073544
-1712.318017217655779,197.490251277885818
-1279.016540094006814,346.614920346996769
-947.644921363850017,386.419752178359659
-972.147683965282567,211.737419725003292
-1975.434441618076562,-106.558030201019506
-1240.673954211820273,387.544952465073266
-1074.208046566805024,-683.497230084115017
-1597.776059346218517,581.399987356425754
-899.220224247162605,-688.689791620973324
-1008.358846353817398,172.990607350227265
-1142.376546478103137,353.13183300557148
-1521.232119217884701,411.010769316506185
-1069.939372664823168,459.802910922694991
-1014.111131188434001,-781.038323670453792
-1866.925830022316859,-271.946420764207232
-945.434173100042699,328.938661855788041
-946.025184287196453,-705.316993268022998
-1267.407768847071111,355.931886709173796
-1630.344719808077798,461.681433289369579
-1098.369279168634648,-993.307941296045556
-1033.747026625484978,-808.50577709236677
-1825.549801507171196,419.119908691706314
-1522.030359402707063,-836.910994576419853
-1708.287961438133834,257.252024945258654
-1024.835989668966022,201.64780034710725
-931.699127417711225,386.065372400300475
-1683.735430571013012,206.547025047199213
-1248.324851060911442,332.004576942672202
-1117.743739911015382,558.052422171365379
-1694.88525914832303,372.949114268076073
-1749.614907368328204,123.997277165324931
-1837.127820006741786,357.440129757701015
-905.166854605552771,337.321771066718611
-1488.72835590529121,-865.387056176868896
-1208.092297605610156,-954.49171718919149
-1727.637384601797748,-677.259040016871495
-1536.703082258318318,528.597443245561635
-1457.737103444781042,-1019.59137763513786
-1040.533768500099768,-646.539067070815918
-1105.880577979543432,173.475725713550446
-1762.232800381964353,398.555428009777643
-957.815235781401725,-753.279067018670844
-1901.405467332770286,-681.104033472706988
-1818.560913513999139,150.853263774226662
-1870.487950550815867,-101.770068777569691
-1766.88693957671785,491.146366471539523
-1783.632691280678955,-700.966725711642653
-1166.95198807601173,-901.987801125259011
-1894.720428734703319,-152.210288797447106
-867.692428810489218,275.908072021528596
-1702.614779611523318,-929.441368710486927
-1837.882857219201924,133.692172499196886
-1523.098113544781882,343.271806592133771
-1816.714893744870324,377.273364781304508
-1925.29791387809064,-408.261542675935289
-1741.559113120930306,268.554771384606738
-1000.762408047132567,-906.028545613722486
-1197.448515764512877,402.125265377470896
-1896.166271922043506,-533.877493957456636
-1609.522998102953807,-986.673760823588395
-1995.820634365182286,-541.087043736036094
-1769.625243725273094,245.915039173315336
-1394.270233027018094,-942.292144038222659
-1216.681613539714363,-940.361233623159819
-1805.414633084150182,-106.482170325056131
-1219.055198099500103,288.927898390408018
-1817.263311482673998,-827.654085126109749
-1254.228976215688363,-953.079818775676586
-944.414635839647417,-770.065475610698059
-1266.826218390066515,-1006.504561574597687
-1497.631929167765293,516.847511576930174
-1201.186874827377096,585.296193077597763
-1839.959798390262677,211.075580524830457
-1144.224592219228725,556.981063865546957
-1744.419158712227045,-56.669842204761153
-1174.527793167303116,-983.486890182168622
-1750.463319530347235,-879.192345941399708
-1352.285694327259307,413.129369363327896
-1806.200500904902583,456.400192937120892
-1037.849198193617667,-656.928958610863447
-1527.648939573611187,-919.371206460115786
-1654.714849662927463,225.977063893507875
-1782.781066454337179,246.751114930018048
-1184.640184655530902,-882.280783239925768
-1980.468532049510031,-588.923411350505148
-1777.046050907365043,-75.577777780546285
-1640.869700006909625,267.404881742062798
-963.151199121759646,-846.304805174493367
-1082.502659888757535,-864.00093463154144
-1979.315134942500663,-126.673233434578833
-1853.206654534743166,-722.105184432935175
-1946.079489577742152,-3.96127419563345
-1636.821764538136449,369.487455284424868
-1806.761540000459263,272.523424677518733
-845.231014554089825,-678.604310165928609
-1759.751276224591493,-606.017209928960256
-1185.115589286286649,369.792708687104096
-1373.103700362390555,-1026.927229019346441
-1061.566011536855058,-656.869254001280979
-1414.331975346399076,-1031.298726054343433
-1799.360848180167977,93.848860981030384
-1892.775247233391383,-454.272586125269186
-1745.187329365839105,16.682312842950296
-1200.917377396739084,-867.256167353420551
-1375.458784403028403,-885.34273771125936
-1653.800330227831864,204.811060159127692
-1636.347234186999231,206.308826831331089
-2056.838210749767313,-182.377610801119772
-1323.527160238184251,-803.23476561830978
-1507.585707960542777,-1078.206372479067795
-1906.007084450848197,-774.212507528706851
-1935.187379172888996,-569.235677269064922
-1812.656966496115729,-713.385872452140006
-1699.29683264570599,432.528780826553202
-1876.791175795854315,-364.74740943866891
-1023.054797578919533,-862.996511163317564
-1017.55233008049936,-632.145847065759199
-1699.802367848278209,289.287335482109484
-1720.409013071359595,41.68142887030308
-1970.92762189432824,-405.678984101262586
-1796.270659209095811,-926.344071949345789
-1448.713257225942471,527.920064180210375
-1548.943037964648283,-802.363369676855655
-1229.707538828305587,-1000.035076180266969
-1844.036162943696354,-242.572126370371848
-1090.905367953620953,373.356626857987976
-1588.587837415227114,471.937145823192168
-1381.846979854333767,315.703377589321917
-1255.355434789607898,-983.89561476566621
-1213.498524669730159,-995.909012916148754
-1355.317542668047508,-969.669940056266455
-2019.148503400186883,67.416490558323858
-1793.163594504130288,385.785516266799732
-1593.811983183210714,-872.311972147288998
-1710.216351036212473,-686.84754063223545
-1154.09069901844714,-1019.640592494043176
-1966.508093609614662,130.46055505521781
-1610.191283345430747,-1007.423764358458016
-1595.221018990183893,-995.562298072822159
-2032.467626121987223,-92.177274793978768
-1686.002567372798694,141.424978769339077
-2016.259023867578435,74.138382248150037
-1911.471235806620825,231.420744954926249
-1832.513348011290418,-497.448248883984775
-1166.124091489903549,411.706799998940596
-1257.427739420832495,-801.345334621747611
-1864.947353198816245,52.4954999035117
-1928.334391756545074,-647.884254659631097
-1554.143467222781283,584.858133082932454
-1069.291454941572738,-782.468478003474956
-1927.686646573306689,-633.858299555707163
-1756.501056196215359,-59.567196610876863
-1950.468764670542214,150.591040897046469
-1849.711565747219311,-206.156733826585878
-1626.287845548810537,-889.940233197341172
-1431.367380730716377,534.17068768420836
-1077.411875506264096,-877.030685278367173
-1842.403378529105794,-498.775896871870714
-1302.379255343302475,-948.380288384375035
-1851.608152480895114,76.539884291547651
-1856.934491118380265,187.265975977750259
-1356.587264843743469,538.504349997627742
-1200.35063783209398,412.317369368477102
-1621.60781783325433,554.258245414946941
-1496.334495177026383,-860.53039732367381
-1144.016365154132018,-974.437989802537231
-1540.295689484010154,505.441493567161388
-1866.642394880193933,303.034948123098047
-1286.439244865901856,540.282622609349346
-1147.536161450388136,507.549743990628485
-1084.34503182763865,-985.523627974058172
-1334.956237866802894,-981.097447438864151
-1687.061537633060652,479.518616344699694
-1450.316393717303981,457.434267414451824
-2022.254255652701431,6.927058523588357
-1230.852909199421902,-915.540007065093278
-1971.466973612225274,137.924742515558137
-1991.706915831164679,-516.282120986124937
-1432.445844936927188,-1068.084597943144672
-1842.101341254523732,342.048114222864342
-1665.656543212503493,396.572356488189826
-1555.607946618467849,365.458718157559588
-1340.53417828568854,-885.309483001213607
-1156.14729179044889,-757.528761533561919
-1053.337512564468398,129.858136756759905
-1490.87334074960927,-1027.144987405459233
-1046.754862965187385,-614.775669982341128
-1183.897494798076423,-1052.270612903067331
-1417.072720264924101,452.320422389732357
-931.51423781315998,367.654616099089935
-1985.882456439003818,-414.355274769766083
-1046.690723974289313,182.056930874897716
-1567.71532266341228,-904.166008885008978
-1592.673900021628015,481.676642840012846
-1325.106080892109958,513.895212295887859
-1560.285857789609508,527.346160991637362
-1858.711181301911665,-176.132231471186174
-896.124751760785102,-818.180001555919375
-1523.759216467998613,459.99980026125877
-1858.85095948058256,-628.454256480338699
-1037.728851693331762,-604.441059189412954
-1978.300101355862125,-378.945737534160457
-1615.423006251365678,260.836397376298464
-1512.754728955887003,464.876103726462816
-1158.751137033375016,-763.978159494226247
-1761.830783837169747,195.532623700189788
-2008.177710011728777,-473.730465579591623
-1591.741582273011545,-957.624847951232027
-2016.267610471204989,-361.026610568474894
-1765.410248139882242,89.812308047774422
-1933.139720643093142,-30.905238749926184
-1185.244929472556578,540.415206529983607
-978.615152209493772,-845.467018298544531
-1701.530918568898414,212.167096698574142
-1933.118427600214318,-483.460281524281527
-1708.809436907204599,-907.263032619490559
-1566.134930773033375,-783.665662863544867
-1528.276777300946833,-975.268762684194371
-1911.383750977213595,-718.815251451750896
-1530.11938812459266,-944.283519157279557
-1529.154741693785127,-1069.743786926263283
-1313.222797367684962,-877.700812423939965
-1831.108163713680369,30.090495017662761
-1878.852353861006577,-162.486709620202419
-1885.778431091689072,-247.886858858921528
-1817.866454502166562,-750.218474321155327
-1901.56756642552341,253.355976369683503
-1073.269729683056994,134.775886480568488
-1768.201304478588327,-118.797673020449565
-1927.929411362751807,-647.744193031581517
-1895.682152295284595,80.778346102779551
-881.921914911848035,283.638521834797984
-1231.165228155839031,555.35277908821854
-1692.998909628976435,-720.419103435181114
-982.632410145976337,250.60866274864452
-2000.411755029470442,-441.743159119151983
-1248.602820494554635,-908.644003114221732
-1415.735928075168886,333.73421297455593
-893.648917054999629,-717.549175645210994
-1943.599252588869376,-677.607218308725351
-1948.137165864526651,-538.903243588612895
-1367.145595170543402,-904.580404796385892
-1806.472921842262167,-563.228320686423558
-1223.607864588494976,-789.273867912385754
-1977.728646755073441,-622.375424691477178
-908.660725844746366,-845.349504017560321
-1659.336351748445168,550.525904836420978
-1643.733232184780491,216.805485980709818
-994.897750193551246,-784.527281183724199
-1929.090769816481043,254.227507464003111
-992.566043641426404,-858.750745664746091
-1593.471546513358589,-954.205382124272091
-1429.867020780236089,360.060257821637379
-988.052155227851244,470.3394773844268
-1042.69994246356282,342.393456529837522
-1866.376186154350535,10.748828358174023
-1808.951072331907199,-822.404469026530819
-1816.094031123106333,-263.967954335830996
-1905.021537729905731,318.267627380906788
-911.368723105632625,-667.337934283165282
-1582.03786739204179,-954.444149178924818
-1748.005958856031157,-861.935861987701173
-1299.959841785813296,407.381028573498043
-1678.590081647462512,356.827547876026983
-1975.510983616915837,-99.607104574157006
-1516.864319380078541,371.351469685922211
-1313.387119014966174,-988.863687484432148
-1730.891988609046621,-949.849046342456177
-1783.480036989839391,-797.966779118982458
-935.122289122764869,398.485688935020335
-1471.171362478167794,-849.899270622877907
-941.49515984937193,414.885387083167416
-1942.397165262212411,-111.772930994287549
-1103.295682281451263,422.775928970729183
-976.328429230764414,-816.334688458124219
-1975.85149485277384,-501.548955277762161
-1195.682395693415856,348.55348723122529
-1940.209998623243337,80.708048154918288
-2024.362769210979877,-375.262036440493375
-1212.020210295261677,445.68448544756825
-1145.723116144424239,274.85189909794758
-1841.011239061557717,-116.971345934534838
-1977.568626200676363,-26.489251182143789
-1787.530984937540552,271.679237372836269
-1793.701176785674761,408.005260928156758
-980.381674042193708,-889.013391577342418
-2050.342028242239849,-379.406406009994839
-1519.075095345080172,-889.302237432865468
-1645.86264070966854,-764.403805594709638
-922.562551096525567,-730.601728479973076
-1641.28730874087546,475.901967609443091
-1344.134774836880979,476.924310332206232
-1319.191478143815402,-1027.2152284062131
-1895.71356897611804,-814.862519505817772
-1489.546230079180077,484.581046036937551
-1667.177168804243138,-973.269591700061369
-1115.934904196089747,-952.678609867857745
-1317.602245557898641,-958.470321100911292
-1000.674548565298664,-734.20651733042132
-1270.014871489558573,-1030.022765362073187
-1800.415032949891611,-506.704537347435235
-1735.434734655696275,201.159362336362619
-1046.293623578432744,125.769410953566648
-1966.916658216613541,104.255712217684504
-1319.211907809001787,-955.557912846444879
-1118.343287457437782,394.267705918268121
-1995.494445811794321,94.027549559877116
-1025.285443203934165,481.832632071388616
-1770.956029439076474,91.497412096567814
-1831.294246036679851,-190.931184036754416
-996.462795021227521,168.052755025054921
-1809.206518795060447,-680.863338794416336
-1031.596242181384468,-730.105373832189116
-1917.794357992002233,-180.576783005864741
-961.965271812178344,-732.306163900898355
-1564.114465445544738,-858.571197160143811
-1763.093056567774283,-237.277034606025381
-1276.413083032434315,498.497074840032155
-1525.782509041604499,-1040.879670773381122
-1735.952013462305104,409.235965799215592
-1048.663377103772746,132.423552089237546
-1596.418753690953054,232.316931097728911
-1384.128443337007184,304.311080769699856
-1231.095146451539449,596.557227633176581
-1715.635125727884997,-901.81947751427947
-1555.734714087882139,475.392403023004817
-1326.417262593523901,590.415619862792937
-1034.907850481988589,-913.970476576001488
-943.732117415844868,-855.605678202208651
-1707.793774125144182,-656.799675317729907
-1844.603831282440524,212.290073201147607
-1754.218860087508347,-540.536756465805297
-1858.112044442487331,-346.866382377912373
-1219.196124400623603,-1061.321347033328948
-1444.4817332014577,-823.232929301824925
-1659.766624460906769,-971.808646424176914
-1429.286706013087951,478.229813937868357
-931.778405058166982,283.735960153226188
-1217.525067630379226,-982.095193759833364
-1854.533146436546758,-564.176265160618641
-1484.545198815256754,503.058251819097904
-1576.327184155527448,-827.551590088615285
-1465.86853899043308,-807.882099762418875
-1290.512551573015571,527.277343309471917
-1342.759522149863415,-892.051639961448245
-1718.794349406892024,-844.478397024596234
-1791.141603122979177,328.497120936721331
-1716.231174987166014,-764.682915862462551
-1722.195442841042677,-710.927128789425751
-1056.836017823915881,-744.075765836094433
-1920.91429122148088,54.778494137556208
-2005.33755711681988,-316.848955693807625
-2033.045653042953063,-99.404052346322146
-1905.328327105758717,60.936035019542715
-1250.171851306817643,455.544018901082381
-1092.376145258650467,-607.404925403184961
-1065.845162067503679,168.493431660123406
-1754.839509887398208,485.450422049014151
-1341.501111797105295,-840.317933136285546
-1018.870863194505318,354.772770191578957
-1083.013824757685143,-738.087172099786585
-1115.891114023441332,435.398817578259468
-1064.663788350775576,-798.311903194078241
-1924.216689171931648,-183.200293282574876
-1635.138012715114428,-877.49340468549542
-1356.949294541720292,597.49112219821177
-1507.17435582297685,317.232346159328017
-1901.261212470839382,309.595538497671214
-1855.988678820293217,-82.958610923836886
-2016.170749328966849,-36.19776532673859
-1912.15583047727705,26.613191068655624
-1782.364812087241262,38.061771086506496
-1482.910356364352083,-853.084995310168779
-1575.421779316365701,227.158621300176947
-1768.323413026695107,-733.042116130127624
-2048.202012864228891,-108.643528782003386
-1036.575825003846603,379.161550098978296
-1158.911012200593632,511.281934099227328
-1493.007671890918573,300.722825865920868
-991.441132795584508,-610.378216810087565
-1580.845222072870911,361.783685498149907
-1381.597790547890781,326.45282754457503
-1063.626948756732645,270.574332448072028
-891.522178492793046,337.433854134536432
-1431.565763119127496,371.365031259367925
-1968.330301242368478,-269.77839182510661
-1350.79443717022059,491.123782958957008
-1503.737221746972409,-990.934345260946429
-1713.70100822336326,-734.169338721073359
-1730.080792183840458,447.659434483789255
-1107.866011276801601,-938.086913219227881
-881.461462052458501,-696.980262074295752
-1647.22063923131941,169.509780400604541
-1677.158712136885242,295.42667954976605
-1516.297482286871855,-987.366713819938127
-1535.196380584332474,284.901947438645493
-1751.037181094317248,456.572585929751995
-1321.407175873132928,-1031.922429740949838
-1553.834457171781423,-925.68140563832344
-1072.789478380957007,270.040878994264858
-1071.300507405841017,-975.913474988878761
-1197.41290476494305,-1056.683219652113166
-1775.87417722877376,344.37975325346838
-1876.882857045818582,-33.757279697698323
-1932.599573321186654,183.370000413345679
-1156.982938250238021,-1015.986252080507711
-916.182227923222854,-788.481814902809447
-1075.635848765818082,-831.755040411173127
-1126.10291761444978,351.700857564684611
-1394.86170825737986,-917.968673716517969
-1790.206016626616247,-173.422593604695749
-2023.449423734065476,12.982655100845022
-1684.538114547901387,502.038717215775705
-1943.272288482133035,-591.669285353852729
-1636.992581647668885,-952.578082174490078
-1116.021518286760738,559.270652833498843
-1096.663215581906115,-930.323887311622912
-1026.718510039602734,-982.019185777988923
-1816.76427644913565,-563.460034685443929
-1930.798651896542196,272.189449646295998
-1834.141596415931872,-77.195380029844841
-1242.834419034996927,-810.087591782851518
-1682.575582577657769,-712.806857371725982
-1580.015070342345552,419.524847678869946
-1861.070978445171932,-397.412547977355189
-992.711117304626669,310.691244111817014
-1171.591911312586035,-1046.278972997120491
-1079.146501373855699,212.330469725389548
-2001.198061909045464,-60.353332078664948
-1975.925563607395134,45.232060310699126
-1620.615969722137606,575.194236838847473
-1182.405201412495671,367.831334544539914
-1162.883614947296337,-879.063335531043549
-1632.221343439620568,178.144598066161052
-1516.860863247790121,-867.892169822412939
-1318.088347772131328,-978.659798034976006
-1891.16439335570567,3.694504767264789
-1275.057462014453904,-960.608182322212542
-1772.483481264847796,358.106797869768116
-1296.267872114493912,573.099999677335518
-1235.94417443140901,-838.17429327048535
-1505.645322443597252,550.743630530653036
-1887.384490886776121,47.99793916675344
-881.031774026182347,282.459315001825416
-870.772492211257486,-739.880320279468833
-1169.92658819916187,-841.443739372861842
-849.99966584700519,-761.105529269304725
-1746.133962602354813,241.546306101536402
-1808.370000398524326,-33.815380169898845
-1065.791315804539863,258.844603584609104
-996.433359401349207,308.792163089203541
-1752.690790113950243,241.962841057403921
-1625.268494069566486,-884.722735877434047
-1781.821837452168211,331.127379929060908
-1885.557410937090026,-208.256831950583319
-1250.001827779805808,-882.07020255516386
-1147.060356562829838,430.367869850299485
-1889.995510073782043,-220.377523227474398
-983.146630731320784,-874.713693106985602
-1609.695370108297084,313.091913562358741
-1009.943562458927545,-954.808278292457771
-1947.297934188665522,-521.236605724007063
-1728.118744470774345,101.628693247343108
-1093.032332607945136,460.312047295145476
-1068.95602644157816,214.142864601157044
-1541.260361365426434,368.189482650290302
-1606.554035816248415,439.404112557298504
-1586.587522804397622,-844.851466400216964
-1457.928985293890946,477.221994721130386
-1731.679774359943849,-510.995753797031625
-2005.479158164321234,-362.595005509729049
-1901.121868376407974,-196.885259135879437
-1743.563903355920047,-700.438169245534482
-1101.687015047972636,324.517933953641204
-1842.043382406422097,-296.158542912542202
-2001.739838119338174,119.726074851919975
-1796.981127022609598,-847.82753965372774
-1032.624474719524869,255.399877731962533
-970.416369519947693,-778.316676899167305
-1742.552032877843203,439.542824634516364
-1347.407998653410914,326.452278763329332
-941.691374726057347,407.819540478412364
-1854.977609364185582,-160.358710690728003
-1965.781478245040034,-527.189916859699451
-916.707271353667466,-754.964073749923045
-1729.508345339815378,422.924750049399336
-874.515835925152714,349.851728100659784
-1545.963454244852073,287.794096875286414
-1603.987170639193891,294.999124712795492
-966.867647478385834,231.551769967067457
-1419.432307342791319,-1053.162841253881197
-1995.541984666533608,31.379375505425287
-1217.174296060988809,271.142102368844462
-1435.341723350233224,-817.343158957566629
-1633.524185076675622,-877.746989481477726
-1123.496425723027642,390.030846239163566
-918.996826398180701,-789.892457204260381
-1841.655640722299268,94.656309039746247
-1611.054451008506248,-967.67363626946576
-1873.302002753625629,-718.627871305068879
-1492.355029172107152,359.903061715632475
-1584.660602791871952,-1008.322634100211189
-2004.186397194105211,-263.12761124702638
-1956.055306679016667,252.20698398803961
-1508.125338934316915,-835.276448836383565
-1475.468659866759026,-882.723636934335673
-1120.134401458689808,521.296571550131375
-1064.308796584399943,464.262678704912105
-1414.728366621462101,583.918733623099797
-1529.452116245688103,-990.153218912137049
-1853.910119053033895,70.692620851587208
-1483.507001305191125,515.355437254486105
-1826.129739679766317,-680.158249022121595
-1698.770936205008866,257.660488112193207
-1477.653573780512488,269.43869968862009
-1698.078450125173276,294.312839619815122
-1731.102937984372602,-6.991425565534428
-1005.82073585713033,276.738739730701354
-858.21068683287308,265.980078459106608
-1108.931391729520101,220.435772242188932
-1752.405180322926299,457.233060290944877
-1235.639466598217723,-784.719882356073413
-1953.242625161544765,-446.770162589198321
-1816.856403559049795,338.723311313065551
-1148.996035317839642,-790.050058549602454
-1811.494416734590459,381.527380233199437
-1493.598081589464527,-1060.356653897171782
-1183.796254083336862,298.408397637795815
-1505.971382232806263,352.625779049910761
-1806.711186231880902,-871.156535006213176
-1813.075625376735388,-746.629043658954743
-1976.166321641570903,-433.154841578763126
-1943.369231840850034,-703.087864259659455
-1602.182993106346885,257.735641109775997
-1829.794597348685784,-570.143120184396139
-1060.447157453507998,-739.745499949614327
-1745.029538137632699,-877.439877225862347
-1521.602656346310596,561.825511137662488
-1627.373809533289887,438.566181726935611
-1164.786403439778042,252.13260348701624
-1001.970659401223656,344.956221094447756
-1581.909573617274191,-1012.236251829001844
