Long,Lat
-2014.708499080535603,-425.545193829017649
-1170.35417458384677,24.286860800572867
-1539.666666744913073,-281.243470290361643
-988.147161146672943,-119.814804773718492
-1200.822130197974275,-159.807520996257836
-2070.561023166432733,-927.698953888815822
-1138.126299883832644,-45.53173633109509
-2068.109708786675128,244.570701724012451
-1071.437551726125093,-270.44218766907818
-1653.130512318336741,-262.961345975395602
-1010.520990289477595,-675.606038040950125
-1118.517577466675675,-260.666430740213741
-1006.682523317775576,-730.878588503658875
-1695.544148219684985,-387.459277964972216
-1454.449798501098485,-301.304897201348581
-1599.186110119162095,-126.999445890618631
-2055.948443350926027,527.265736536675149
-2037.759081125700504,-399.874668487171334
-1943.977414594697166,626.28040434503805
-1427.062521464132715,-186.21727908507728
-2055.263390222567523,376.940516270886292
-947.57310733235704,-1010.364062812653856
-2015.061810859419893,-629.143747637262777
-979.741577600033452,260.122127890145521
-866.910152258319158,-1005.075296189007986
-1720.937197112295053,-384.357959672874358
-2035.416343425404875,489.21583669669576
-1133.305207831846701,-868.773962876724795
-1024.192964339327318,169.793244582507896
-1291.847570024417337,-164.933681948749154
-2017.419096784751218,123.255794944352601
-1996.851939713758611,432.592521254515759
-1462.900216868197504,-364.898451926198277
-1075.678775906357714,-288.946073948404205
-1150.655332535882735,-40.938614552266472
-1102.577258275480744,629.132941612801915
-1350.546973658149,-138.243104047092743
-1812.859656213958715,-831.162216178383119
-945.259310954193779,397.679546161135022
-1033.146903368379299,403.180129888594593
-870.343677458984075,-653.819169578733408
-1378.426774927296265,-307.179233042207329
-1506.528745257034871,-127.056853786029592
-1072.249432285890407,-1031.265510956233584
-920.874141777994737,617.147579654838182
-1812.562589159641448,544.607021195603238
-830.804350592298988,328.208480490090778
-863.464932262710363,-566.128253867942362
-1471.035552864273086,-402.978012714454962
-1869.837953869635612,-901.468934195855581
-1524.435492357366911,-123.224691672246081
-2013.144618832183369,281.430421993805567
-1186.758905312502065,-165.818574885399926
-1920.807739291961752,-457.350357930587165
-916.567733355029304,360.171143845402639
-1892.498526698507931,-194.719697854571109
-1889.27490124580072,-826.043924201716663
-1275.671027417113692,-193.432986345110635
-1228.653770798147207,-408.928791600965837
-914.616431900088173,-743.128756710925472
-874.280547104056041,485.573102237285639
-2026.355175194298454,-646.502006742782669
-1027.021370661032279,118.68031189349017
-1032.889257295013977,406.591820257747713
-938.362209406902139,-1008.565352293477076
-1970.459778339075683,-586.892559824377258
-1521.882551688361673,-264.24510386979648
-1876.073190670244003,-253.962936189249604
-920.572952346914917,525.678115661120955
-1926.405533364935536,271.252029423038266
-1932.513134355199782,267.502087574533107
-1079.498807158576483,93.59238512158754
-932.492435739652137,316.684263073780357
-1121.765137354825356,-85.381626918198435
-955.419395014266911,-486.892422615114242
-891.838336239525233,-245.185228021000512
-1907.639734273058366,-448.013343997724292
-988.61816642249164,234.003812358754658
-1943.253858822494749,95.936858620827479
-885.129958799732094,-19.207694145638243
-1621.848329996421171,-305.704574152392524
-1204.954882732941542,-220.802900104020182
-1814.873472388204618,633.113018860853799
-1735.535110970404048,-240.826960943846757
-923.988365048227024,-717.409986724436521
-1107.108772380674964,-600.702839970628247
-936.524675199636476,-657.576099802586668
-1987.948630441386285,-234.140814801406236
-1403.830630856658672,-274.482755462273985
-1811.474016768651609,-490.464477017306876
-1381.919711670258266,-253.484365721286849
-968.103603517633701,352.874802036233859
-1078.808979744341286,-457.494140000586071
-859.598912599514051,285.412283925039219
-1354.536184850763902,-328.357606669018764
-1826.563061170258152,589.103403514906404
-2016.550270974241357,203.76610268442596
-1460.908665933394786,-329.997535938752435
-1888.62208943679093,-655.791701654560256
-1926.709301276737278,251.533460413183775
-1850.516808936452435,428.932573195539817
-2088.856062820176248,483.399670265828263
-1980.646302339999238,239.913964902229509
-1116.683595508737653,16.34453762809062
-2006.524716867671259,-1031.671883001482684
-1787.91990712170491,333.241441311277185
-845.422614165520372,-192.044721554128387
-1167.325467549433142,-304.051200253467641
-1006.499488168180051,-75.985891791018616
-2029.739984578483245,577.910713207659683
-1796.207622991086282,-485.340581012206485
-835.31186149326436,-725.051017637457221
-1811.374317460815291,-264.401486876399758
-1739.408821152148903,-182.744225764045382
-829.999665752645569,153.289263724772354
-830.608931156767312,424.844920323754877
-1800.42253149969838,-653.530923173010251
-1038.514994169217061,-809.687540370328634
-1824.951928438548066,-868.967665431790465
-930.685025484897778,-969.601882631264743
-1835.998056123253718,-15.455670149998923
-1226.353543186040952,-300.7075057558352
-1973.231766688355492,-979.504325149459191
-954.475148887809155,-464.726391566857615
-1860.669058997677894,-718.650692957099636
-1510.4318969656224,-398.010693671615741
-1506.127747936197011,-321.182782896972867
-1617.541573675495329,-175.902846193307596
-2074.760785975288854,575.067329099455492
-2043.426375766937099,290.969521612857761
-918.946105971002453,-282.338573304484044
-1942.258148643293225,-985.126242863859829
-1940.656220936702312,-113.682405295106491
-869.867230549328951,-933.389889130369852
-1948.466638340238887,547.57882790747567
-1068.17843875851122,-380.908883766814142
-894.92389104122708,592.454106990338914
-1657.898865714937074,-351.904132771209447
-896.661563209475844,-283.979194454700746
-1933.866797542320228,-932.124811026207681
-2068.061819239258057,-839.804111951996106
-1984.936968456781642,529.056489479463607
-1255.426715025669182,-406.59499149369185
-1828.915417466218287,-707.228847032521116
-1020.764323101372156,-1025.858358401007081
-1985.118132823302631,-704.769311494261501
-1947.512910509528865,239.20081386036918
-2034.92075929688076,-942.312683839412784
-2009.729926999186546,507.919604862473989
-1092.414233220187725,-607.075531746493652
-1828.13658777228693,-281.246007664230092
-1101.85536071092929,-658.177269999696364
-1890.799563574013746,-865.488019441904271
-1903.213191407136492,-553.137378642339172
-841.258487586276033,593.455951532346944
-1876.921917264469357,-490.524398385811992
-1060.453236800453624,-234.574660470563117
-1881.670009200218601,397.587782044871346
-882.693367379906022,187.822294636353263
-892.706152894234492,36.251553590468575
-2036.789418636170012,-761.744738481993409
-1016.98830842303596,38.36364606569623
-1061.249872962871223,-320.149013053196427
-1880.438094058226852,-242.779704585284094
-1184.626734939218068,-181.884328271073173
-980.207188658415589,-871.417473443063272
-1297.51900661602167,-356.646976125625088
-1018.031061917966099,-129.119603016690235
-1974.085101426348501,-437.610246387831694
-1939.492434428904062,-265.11881760609424
-1764.484168139822259,-313.286011331824966
-880.566954401369458,-726.905654020549719
-895.763224462695462,256.350696894681505
-1784.119226187127879,-762.373972074853214
-2032.9614096537357,-225.871528417552668
-1922.208103069328217,-333.263438554726349
-963.979767391663017,356.953909763843512
-2005.056648106129842,-661.940709840899785
-1155.603392365519312,-286.660099755243891
-1039.388961682438776,-824.500206355864975
-1067.838172764870933,-516.50582851941283
-1013.22065301805651,-575.600373977556956
-1843.546258347465709,323.855150989273852
-1681.299904025425121,-296.758078794237122
-895.615319527739302,-344.665982646917769
-1928.342914295386436,-414.035812943460883
-2060.083630754808382,-996.457931879109765
-1141.241066422008316,-1000.818410046429676
-2077.179904772758164,-595.332967502668907
-1889.601319772948045,189.450841927894544
-1085.101464945338194,304.484259671728751
-1615.486077953225504,-103.752121323201322
-1989.757130083319907,-227.96445605834549
-1076.924693568709245,-500.929954578777483
-1369.463894992147289,-417.551484901939034
-1855.453207599993675,-997.828105934770633
-1134.807820798675039,128.710221055214106
-1820.837109987406848,-1016.964320898864798
-1958.397433282249494,-941.26432907235494
-1888.777490801750901,320.181295783976566
-2029.699834643146005,232.689081187191732
-1871.081264327036251,-823.439913189920844
-853.969172750133566,326.220787508207877
-1395.687179704916389,-239.678090427533334
-1390.247123267479083,-125.83038300347414
-1121.106581735571581,-145.548908317781979
-1872.40537511264597,-974.804678718696778
-1299.763572999185726,-408.757726690447157
-912.009092338401388,447.841083157086132
-1921.417782216505202,-306.735849203262092
-859.056841792571959,10.358773449756427
-1110.180144225741515,173.311548328692197
-1897.098198257850981,-993.454396769143614
-919.840356063615445,-632.220336743641155
-1403.519952928422754,-300.985925553886545
-1929.500646199797075,-577.278258200088089
-2005.510767102684667,-1022.506168750537199
-990.650197404271466,-288.12406005214666
-1347.960089651740873,-372.533261224957414
-1763.320454378234899,-765.700074595363958
-1843.02410124877224,6.644824950548582
-979.575445138573741,421.710302380230814
-2043.270813144971953,-338.93798820502127
-2059.526237936187499,-194.687303148934461
-1454.92479688545609,-84.897900912458113
-1045.281158819113443,472.694827167839321
-872.094022207133094,-662.748110716293581
-1915.805403603427976,610.911288243481977
-1808.66325350934676,-274.208073051487759
-989.105436449482795,-973.715799052077614
-966.02177916451592,-275.661207887397609
-1239.016628150007818,-274.632694480382042
-992.672600549840581,-802.590400850017886
-937.42262873218101,428.001781701637128
-936.510013861462767,-905.15161144827232
-1833.519176634198857,-165.465237809921746
-1450.679947419288055,-335.727793924225011
-1141.500595105996581,273.251421881879423
-1996.511721969525979,-958.894672700245906
-1112.931411410149849,-833.086565003367468
-2072.837344906863109,-1043.767262548179815
-1152.678290030177322,-304.234808361383216
-1747.22939756944379,-251.586439368910987
-1884.71500911633234,-495.192838770524531
-1036.928216579592572,-379.342432520826264
-1785.821976118292469,102.993965066774308
-1158.997650487081501,-131.414485965680228
-1778.794896846131905,-78.726076131973173
-1934.044711520615238,41.361493942539482
-2048.605413281773053,-617.760663508158245
-1837.760383016267724,-915.159719015654218
-852.483238434711666,376.874376678148792
-996.331050407908606,449.870886854834453
-1530.107061683837856,-261.36752598641624
-1833.491563866529077,-1074.701603196911947
-1393.805276187238178,-300.480302405625366
-1789.080075976983835,-749.971360516515688
-1948.030368036865866,-142.068599171051801
-1034.416945352452558,540.151697942313376
-986.141679187399859,-569.640588754486316
-1310.132154386640423,-255.254923039451228
-1163.503815391416538,344.481463332085696
-2082.739664573803566,-670.818921134226002
-1925.707244964343772,-1050.152468027725263
-1004.775495825668486,150.745105059428852
-822.704573770231036,366.092506886582669
-1883.795016344987516,-153.05173070688636
-846.826363597488125,462.539856359382156
-1541.680056797019461,-164.354977024646814
-1007.733796273361577,70.421859897706554
-2074.10839507719038,-468.632130501486017
-934.307675939135379,-693.632757375509186
-1520.924861212502492,-289.353011902531989
-918.932740615122384,572.998361114395266
-1136.677422190189645,-385.731445341963649
-1084.898911691176409,-265.686813030748908
-846.76240159038457,-731.228215665217817
-1767.275083934556733,538.166457385070998
-1007.122098924103739,-1056.829477794277409
-1903.512079857542176,-729.750810886251998
-1982.77869536165781,-730.916408786646002
-2001.821186518481227,-441.090881010795783
-1096.17870386231948,-848.03551485277228
-1290.634081022502414,-247.095799094754511
-1380.198996599054908,-232.976038385071433
-1783.774777995662362,-364.349787528835236
-848.778326327704235,-1034.058135965789006
-1878.560575121872716,-103.245358390664819
-841.883456100273634,-846.389774163681523
-909.080281197998829,348.111251993988162
-1129.54972679314551,-721.386554576135381
-1838.519603144709663,160.711345042609992
-2071.852066927629039,-65.077034044723518
-1888.489646241241644,-1044.326145756803726
-1067.301015221049056,-524.860383012954912
-1782.418062640852213,-830.221950451521138
-2059.38776003785415,-114.237569409839352
-969.150955030591149,503.023949142236916
-859.863742420700646,-23.446389567789083
-1759.564249799463141,225.65247280030394
-974.280707344534221,116.189843269562061
-1070.595893408189113,-332.88670093287601
-943.281193805868725,-951.52708858008441
-1120.90915405331225,633.128349916679099
-1869.578929314533525,78.654519864611757
-1907.536736106235821,-390.276963450800281
-825.732690468896863,-279.708133717787973
-977.319259116520243,-1003.798357976468196
-980.117556079348105,-209.827344546000859
-1089.245673790943783,509.464749367110471
-2091.503044753161248,337.874457083034258
-1270.416771824430043,-79.025583747624296
-1974.289657899327267,-901.878488171356139
-1977.379597718543664,596.206405468109551
-1036.837806599873829,217.307224758560324
-1941.522450247637607,-61.714269036940209
-1663.526535902734622,-106.260523479352742
-1875.90326580359806,-139.323418407961867
-2037.691844273949982,325.799687607253645
-1806.212851056988256,-615.851977566703908
-1901.694189256813843,-70.397563961064861
-1832.932725666655642,338.955782208515075
-1108.452972273968726,-1070.396376565942546
-1052.886851739121767,-318.97354676058842
-2000.913103423941948,325.280404168802079
-880.822360650396377,-877.401050276648334
-1140.526699892769784,325.710907101708472
-935.92210426440397,59.332769842685821
-1055.671813318247359,195.244879507813948
-2051.364193558357329,-1012.965670806459116
-2003.235767945240923,-766.424366576763987
-1785.600975125598325,563.626726454814843
-984.907338259799417,-30.621587780430218
-1488.999239096603105,-93.935537016794456
-1543.29095492995657,-210.410538999652431
-1906.830052361921389,-979.302863995080997
-981.518478347247765,359.660596562602223
-1019.418195018188271,-695.805341006619301
-862.83534697240998,-639.822907402731062
-1046.440896455574375,-984.984129541107905
-1780.777398762897747,-488.463191805388192
-2053.93936111555513,-309.093102029760075
-920.808930302090403,-508.945649521538826
-1999.571906873204171,562.082189337011641
-904.177531859362034,-439.758328630944561
-822.72560175932108,514.921662369034493
-1040.960196939263369,384.562084745755101
-887.109907938779543,-189.948744788097201
-2080.941233835994808,-92.928409834322679
-1076.017596833085918,-455.785256688770801
-2038.636942539167876,-952.385447284488009
-1452.432457372005956,-397.017441487688643
-1049.32428922756776,128.912782149344139
-841.324149995502921,-168.86592751430851
-1834.86891175975552,-805.17013254812764
-1118.204301973218207,-968.616466580469023
-2016.475788506128083,266.979615826145846
-1495.413403079627415,-319.589187942880585
-1057.989662130522902,523.291291123109659
-1067.307041069712113,604.870858232062346
-836.363723720889766,-660.375353791756879
-2009.381242992642001,-30.870234458733194
-1842.039259987397145,389.349412848253678
-1680.890225341345058,-142.504299165707266
-1951.039779171268265,400.440860873713973
-1913.405641427941191,-939.530331883458757
-1166.991469367405443,-213.276669741493947
-938.682079076694663,354.218780033376788
-1885.946865021158146,280.224573483137192
-1430.216730822355657,-280.601339807501063
-1463.027071907967638,-275.349253735843718
-1113.894492594386975,-419.989629585215653
-858.191017467421261,-671.405180819423094
-2047.275837759558044,118.906947961751484
-1873.056070071078921,-501.508885285784231
-1902.197836127791106,-668.510389639828645
-2069.504552943970339,190.180269331598311
-1102.885617915045714,-381.528919869491119
-1881.872276417467219,-286.805498941273299
-1067.944594469256117,-785.309949608458851
-1402.32159719420747,-173.627925563703002
-884.400702042342346,-647.438965738324214
-925.308332384804544,-17.014817006001294
-2004.81841958244263,-90.252465286442657
-886.232359161401064,-327.042018564849855
-1465.908719421189517,-293.782742265233878
-2050.904664960166429,18.446532515703211
-1014.098920089611966,-11.867651000038904
-988.152610000380264,71.745556959713667
-2039.492516015710407,-754.676335419317752
-1598.641732477775349,-282.399418317173513
-1512.127787876235743,-329.078579283759495
-1091.643068719044095,-277.949130792818323
-1923.137818731481275,-95.240118816952759
-2091.519398091025778,230.305005296906302
-1201.343044211569122,-96.60990971228648
-1926.697668649717343,209.306069226255431
-1117.316219061715401,-223.348277242729978
-1760.893658911110151,-408.34120214560653
-1917.74078707697663,348.183987963898744
-1232.147395932604468,-121.17591764285612
-1166.885211513596914,500.610008831899222
-993.124201752697672,-407.116425417588289
-988.016044754387849,-261.831110099319289
-1888.855433923748478,-770.042486235855904
-1453.662792702167053,-169.138617782109804
-2041.70136772979572,-115.252567823068148
-1110.529030453158612,481.165274649118373
-1961.224557797768739,-580.058724091781414
-1781.842357404076665,155.993291531210843
-931.778766307663545,-751.107954797733555
-1950.781147549702837,543.234363297143545
-867.914577825283004,-354.443951785527815
-1872.222426114024529,476.422633783647598
-921.627874509044887,-542.055869243984375
-1867.496048059917484,-874.2304151967287
-1597.667660255459168,-319.195648069506206
-2076.559403177113381,-1035.229099209691185
-2010.392160996517759,249.65366303002088
-1061.766342051309039,-459.836660332073507
-953.0132871499261,-876.274196012957873
-1778.032431695376999,522.280652707243917
-1081.320319341252116,-703.530019858228911
-1519.963058767677921,-384.579491132470707
-862.612393277557885,-42.063838010290738
-1005.230934823664484,125.359467377257715
-1117.066404097915893,417.59185433293851
-916.585258525734616,-807.119820784191461
-1911.962563100278885,-213.249912098671189
-1957.848412550654302,93.382951654524049
-1371.565941228457632,-237.019542743515331
-1934.706317479970494,-496.528893659123696
-1046.946499806794691,-545.731346690853002
-1810.196341583757203,-184.510148362064001
-1122.794392101084213,-564.289005250095443
-1144.341347865852185,-422.477743879415357
-1939.199665156032552,423.166938539205148
-1865.230169732727063,581.946170553592538
-1074.475944079641067,-513.123191971815231
-878.03076040711835,573.87615169970627
-1057.480996438768898,-56.235948320266061
-1841.655609610834517,-727.187711112385841
-1865.8655201782517,-874.551494622369546
-863.511381219817395,-773.669528364949883
-1960.937076075521873,-1014.122324556178114
-1797.309153676557116,-633.201979493453223
-1773.876853236120496,257.440108647674151
-1033.637746668985073,586.113042210994308
-966.9782673273005,-23.741496649347937
-1164.329103864292847,474.619789859614229
-933.573484192454771,-360.524899750079271
-873.530290226915895,-755.376486394254584
-981.886801869273313,-615.688684700106592
-821.236561520503074,423.981836268191273
-1806.868577506033262,-42.928299184483421
-1025.652020640381807,-60.620725376980999
-1218.681752500012863,-222.277734260781131
-1159.533509613436763,-255.13062190635253
-834.006938326891486,-216.907915395613713
-1885.835173395400261,-871.796164363021717
-1852.673539022369823,-652.405970926606415
-858.311543723669274,-273.403596547581515
-1070.597278252969772,634.77357617444477
-1096.065623712912839,-344.907969096305123
-1308.337250032461043,-417.21434645484203
-1890.734664086991643,-48.388393465459785
-1923.133304616458645,282.923046770300971
-912.08253515164256,419.484253343208593
-1918.419029491268702,-793.675493672198627
-2046.573550907969093,-882.483921110618439
-1525.058746861441023,-348.105655959232649
-2056.001859870635144,-203.548550391241406
-1619.268309239434075,-383.249933996626737
-1625.522910942017461,-306.882613113960815
-2075.655270970456058,76.677837147945866
-863.365913722885352,501.993225011896129
-1129.517837845221038,-759.912154810870334
-1045.638540593946573,-662.1819182045856
-953.00227965040358,-654.260102863121347
-915.339910975455723,418.354781384179205
-2088.489097056232822,-854.232143966411513
-1270.984176247132837,-151.605142991792377
-1937.112969038373194,-725.895811110247564
-1433.668302045760811,-375.569876110966902
-1904.404175701825807,-799.369161928718654
-1742.706058158091992,-74.530725930982044
-1923.803726023601939,-778.617514142166442
-904.967443598835189,-418.654888686810523
-872.772794995385766,-302.701495986636587
-1513.288628776932001,-284.141481447957176
-1710.426299831653068,-337.149116873689422
-888.007107676258101,-1014.956879133453526
-1603.502222936823046,-82.363950083709597
-1089.72384126374709,-544.777572057791417
-1873.360461563000626,-409.983541633681739
-1014.208237582967286,-854.651578416912344
-1114.157065332671209,284.31733550491208
-1952.983071961040878,-23.737339242159806
-827.632055009550868,479.135084430503639
-1936.739129943128773,447.569494151332947
-1143.621286516120108,427.70396975366134
-1965.938387314638476,-555.665621366490655
-1811.48621046804783,45.20046156884473
-1036.388794578461784,-557.189238852171229
-1025.703064927242622,-36.092017265563072
-1948.842745353193322,-635.594440045228339
-2058.149020334891247,-313.395557467745903
-1480.837767884712775,-130.308313295059861
-1960.846459856770025,-538.637600147819285
-1984.637518396378482,-150.82059707098108
-1947.189294108498643,283.113426966352108
-1886.662954952713335,327.239841033015409
-1028.00484123997694,-934.376037715088387
-877.896716619148037,-915.338641634454916
-1379.644583441879377,-187.91807440236289
-1471.691763410208296,-140.271387843469483
-1921.52232547722042,-592.48131103227297
-1135.021775816755962,454.40897949634973
-863.984242418848453,-384.491713215777168
-1093.555228121203072,45.969149531199719
-1796.139229863402534,-126.087671641069051
-1122.546980340641312,-57.479343249905469
-2076.881208574327957,-232.017303841898865
-2059.630879013711819,-951.859037725193843
-988.154872537558276,243.915661058967544
-967.546127010886721,-36.805837767781668
-1103.214796095510337,495.815234323536288
-1992.788342399028124,-285.04921272058607
-1175.435246584456536,-271.653500002648343
-930.103648900271992,-756.57402952405323
-948.089088635573944,-644.64290901022423
-2012.862590754765279,-515.671628521652337
-1085.275166838219093,-800.480065498848717
-1787.619480066308142,-761.665279379073695
-1094.102817549146948,531.185616552706051
-1093.529575033676338,275.959226439981194
-1007.218876923309153,-652.138960311551386
-2027.061773370776336,-136.692769257917575
-1530.626712391060209,-171.540163427281755
-1028.821425822767424,-300.990553416061857
-1011.287813236289139,-68.745816197389559
-1080.090376393838596,202.021559415394677
-851.635911447503304,-827.909098596603826
-1792.386108313098021,-702.344479807524635
-1144.301355705921196,417.515177479889417
-1912.300292819028073,158.185640497663826
-1765.014570957781643,-724.046888344045897
-1132.446486305012968,507.883146804829721
-1556.829722065360329,-383.772370023674739
-1936.621283169963135,-489.398552447876227
-1862.035686756037649,262.630730891391295
-1906.103447341517267,556.264674652437634
-980.113889453023376,-458.191626560798341
-1003.436762696469714,-706.847938356165514
-1984.008039005416094,-873.85822139672814
-1779.595303893202299,-312.580318929748842
-1902.468091866551504,540.361661634123948
-851.5677140694022,-483.264449570596639
-925.593923855316916,564.026435891410529
-986.818814917143527,-829.68375686860486
-994.103753804605049,-33.678498471319244
-1116.641549582694552,126.206873558689495
-1049.665492030794667,-452.624218790255213
-1822.91154086966776,-307.185227652172898
-1787.047319432359927,-386.466921332319998
-1927.058393665017093,530.436147403197992
-1875.246138815916311,-527.112048823810483
-875.423609102121645,315.98428421033509
-2073.339345146301184,552.5567208148791
-1790.768165972676343,-157.605007454681754
-882.703764683313011,219.603374592522641
-837.901968067122198,-847.629705685683803
-1570.408936275791348,-324.479835645369803
-989.442396054611436,305.454160590536276
-1040.425840802968423,-274.27093447195216
-855.023977575522622,-228.2853920172073
-871.613639825422979,-1036.84883456451962
-2049.014958654924158,-197.036214031289774
-1712.262826007001649,-213.519371564672269
-2073.205992065160899,-992.824766270508803
-856.235646123200695,591.053791009360111
-1769.773985539739442,-370.067898908247116
-2077.913982550393484,-347.569692326971335
-2060.700814111246018,-139.204966759840204
-2081.327054799473444,628.953899913392661
-1669.514798831422013,-174.68807125327794
-959.414450172313536,445.362285895620289
-1918.126807573645237,-575.401322922376039
-855.803932998939899,-130.141247788430519
-1176.311133952963701,-305.834276228757517
-1120.871156457581037,6.143447143971798
-1829.809394422120022,379.118157076706211
-1987.496354546417479,99.903875624426291
-1018.768152020457137,-487.598252077868324
-848.247567744082289,128.241230136547756
-937.441528819479345,197.570028245377216
-1863.261464266074881,-407.775600446368003
-2085.782645410867644,492.309695045709532
-850.096825151133771,-553.202335040522939
-1029.762087437399714,-295.793647420508364
-1924.255363023868313,246.395307658638558
-1020.774678465464376,-2.346901713811576
-2003.679392737984699,353.294192803695069
-2007.347203379169287,-145.430032194578757
-895.059236948055059,-824.986695969915445
-1562.450257227350903,-361.187569507991157
-2075.213941856613474,-1063.23776241941232
-921.663263826022785,-306.580426172197122
-840.081997217904473,-760.471683336997557
-1833.217212981038529,105.534493053595497
-1877.262507668777289,-834.638377048701045
-1249.033602571171286,-342.016412582880548
-1901.183337327032859,-602.597374980698305
-1703.197494422357067,-351.339869845347039
-1815.545464363244946,280.026968145839874
-2088.1396647461047,-609.283148776082271
-1120.196618858641386,-837.529953155185126
-829.018373802247652,-530.575123944154257
-979.558060310374003,559.222816075468018
-928.262826290749445,107.910537151540666
-968.658671604411666,-735.586684892772951
-1044.624781788724931,-613.731717868060969
-858.424539313785999,-489.963085947190507
-1164.529838100282632,373.865091407576529
-1830.192613771575452,-497.75089426693819
-1090.275725531683747,-385.070380608123628
-1123.521177715727163,460.098144814724947
-2024.277891062713024,-524.04182411861882
-1065.054459455563347,-867.928568834819316
-1576.182741071129612,-123.641794578150098
-1335.315159167959337,-295.625373309657562
-974.476552226913554,-899.546160145771637
-916.948012012912159,559.26844923978274
-1368.330981860413431,-287.238000243997817
-847.718015566048962,-192.996037305019399
-1803.317470098884769,381.596939429592112
-849.574861040274527,347.083088958617964
-2058.703411481660623,357.0499683341543
-1136.642935424399184,-445.902401447752254
-1082.288684343696332,254.027264451704468
